sender_epk_id,recipient_epk_id,amount,transferdt,bad_flag
EPK_000459,EPK_000390,55.16,2024-01-08 11:19:51.728688,False
EPK_000442,EPK_000117,813.25,,False
EPK_000370,EPK_000190,8990.6,2024-01-08 12:50:44.171179,False
EPK_000469,EPK_000041,194.38,2024-01-08 12:53:08.473461,False
EPK_000374,EPK_000041,159.31,2024-01-08 12:59:02.665924,False
EPK_000021,EPK_000314,2850.93,2024-01-08 13:11:30.027545,False
EPK_000237,EPK_000275,16.3,,False
EPK_000157,EPK_000328,1944.41,,False
EPK_000037,EPK_000016,9924.52,2024-01-08 15:11:44.042760,False
EPK_000229,EPK_000282,296.27,2024-01-08 16:25:35.086048,False
EPK_000364,EPK_000430,228.98,2024-01-08 16:29:09.742192,False
EPK_000050,EPK_000257,2657.22,,False
EPK_000437,EPK_000062,189.4,2024-01-08 17:10:04.104424,False
EPK_000263,EPK_000061,3700.52,2024-01-08 17:11:19.280313,False
EPK_000282,EPK_000099,214.01,2024-01-08 17:15:54.270288,False
EPK_000026,EPK_000018,15562.25,2024-01-08 17:34:11.612454,False
EPK_000225,EPK_000016,2961.52,2024-01-08 18:04:51.943734,False
EPK_000276,EPK_000324,1161.03,2024-01-08 18:28:27.205768,False
EPK_000285,EPK_000422,14273.11,2024-01-08 18:33:39.870740,False
EPK_000096,EPK_000465,5152.9,2024-01-08 20:01:08.883815,False
EPK_000283,EPK_000372,1906.31,2024-01-08 20:39:36.092947,False
EPK_000366,EPK_000245,67.03,2024-01-08 21:13:54.834685,False
EPK_000447,EPK_000250,382.89,2024-01-08 21:46:07.288346,False
EPK_000480,EPK_000454,5586.53,2024-01-08 22:03:26.585386,False
EPK_000452,EPK_000080,155.99,2024-01-08 22:04:03.506947,False
EPK_000316,EPK_000038,347.73,,True
EPK_000303,EPK_000035,236.71,,False
EPK_000146,EPK_000423,2005.27,,False
EPK_000003,EPK_000428,4653.7,,False
EPK_000034,EPK_000387,4660.59,,False
EPK_000191,EPK_000485,305.14,,False
EPK_000048,EPK_000408,1964.49,2024-01-09 01:48:09.702617,False
EPK_000016,EPK_000196,284.34,,True
EPK_000171,EPK_000157,799.65,2024-01-09 02:29:58.402122,False
EPK_000219,EPK_000203,2392.88,,False
EPK_000157,EPK_000195,5388.72,2024-01-09 03:20:36.504239,False
EPK_000476,EPK_000215,43.64,2024-01-09 04:07:01.563161,False
EPK_000045,EPK_000284,1271.5,,False
EPK_000372,EPK_000456,9053.8,,False
EPK_000005,EPK_000195,1553.6,,False
EPK_000098,EPK_000306,1241.31,2024-01-09 07:25:04.446637,False
EPK_000379,EPK_000151,471.3,2024-01-09 07:35:41.651059,False
EPK_000232,EPK_000013,8700.44,2024-01-09 07:42:14.579996,False
EPK_000036,EPK_000324,505.13,2024-01-09 07:59:58.131240,False
EPK_000279,EPK_000145,943.67,2024-01-09 08:08:30.065204,False
EPK_000348,EPK_000425,541.68,2024-01-09 08:59:52.095382,False
EPK_000496,EPK_000056,1289.87,2024-01-09 09:16:27.923119,False
EPK_000301,EPK_000210,9306.59,2024-01-09 10:15:17.630252,False
EPK_000180,EPK_000267,281.7,,False
EPK_000094,EPK_000209,1298.32,,False
EPK_000098,EPK_000016,1971.59,2024-01-09 12:09:08.240643,False
EPK_000187,EPK_000285,324.25,2024-01-09 12:46:27.508236,False
EPK_000480,EPK_000343,1003.73,,False
EPK_000115,EPK_000202,17623.88,2024-01-09 13:11:39.742469,False
EPK_000190,EPK_000098,77.27,2024-01-09 13:11:41.277746,False
EPK_000252,EPK_000278,583.01,2024-01-09 13:39:42.291370,False
EPK_000468,EPK_000208,1596.93,,False
EPK_000415,EPK_000128,623.96,2024-01-09 15:18:15.469898,False
EPK_000470,EPK_000334,83230.67,2024-01-09 15:25:52.086441,False
EPK_000160,EPK_000287,2497.48,2024-01-09 16:23:53.256190,False
EPK_000255,EPK_000251,228.94,2024-01-09 16:47:05.979183,False
EPK_000322,EPK_000264,32.95,2024-01-09 17:06:36.220380,False
EPK_000127,EPK_000270,1826.97,2024-01-09 17:14:54.583385,False
EPK_000017,EPK_000411,353.04,2024-01-09 17:19:17.798588,False
EPK_000280,EPK_000407,7580.6,2024-01-09 17:42:16.934787,False
EPK_000489,EPK_000187,726.11,2024-01-09 17:43:57.906119,False
EPK_000222,EPK_000418,467.53,2024-01-09 18:05:11.581965,False
EPK_000053,EPK_000213,455.83,2024-01-09 18:44:10.379164,False
EPK_000057,EPK_000282,4816.31,,False
EPK_000322,EPK_000210,2045.45,2024-01-09 19:25:52.487052,False
EPK_000359,EPK_000364,15274.42,2024-01-09 19:39:02.041320,True
EPK_000173,EPK_000075,794.2,2024-01-09 19:46:56.996151,False
EPK_000279,EPK_000147,3997.48,,False
EPK_000113,EPK_000320,4101.32,2024-01-09 20:00:16.857638,False
EPK_000287,EPK_000212,3013.09,2024-01-09 20:07:48.949275,False
EPK_000430,EPK_000432,510.41,2024-01-09 20:08:34.880047,False
EPK_000341,EPK_000108,2230.79,,False
EPK_000150,EPK_000128,947.79,2024-01-09 20:50:14.295811,False
EPK_000449,EPK_000009,911.17,2024-01-09 20:51:06.020849,False
EPK_000126,EPK_000046,327.43,2024-01-09 21:43:08.428459,False
EPK_000154,EPK_000378,45.58,2024-01-09 22:07:07.223931,False
EPK_000489,EPK_000314,7133.55,2024-01-09 22:19:10.536000,False
EPK_000385,EPK_000095,2095.06,2024-01-09 23:04:08.877885,False
EPK_000473,EPK_000445,146.23,2024-01-09 23:42:01.138722,False
EPK_000272,EPK_000102,3218.16,2024-01-10 00:23:13.086967,False
EPK_000103,EPK_000379,7348.15,2024-01-10 00:30:59.299132,False
EPK_000416,EPK_000341,3521.0,2024-01-10 00:37:48.903528,False
EPK_000392,EPK_000145,287.88,2024-01-10 00:42:54.127250,False
EPK_000298,EPK_000367,365.77,,False
EPK_000245,EPK_000429,482.12,2024-01-10 01:48:29.721651,False
EPK_000175,EPK_000415,3990.32,2024-01-10 03:16:50.997324,False
EPK_000038,EPK_000026,2249.45,2024-01-10 03:30:07.967889,False
EPK_000476,EPK_000219,72073.19,,False
EPK_000169,EPK_000017,93.57,2024-01-10 03:59:48.944536,False
EPK_000246,EPK_000166,1013.44,2024-01-10 04:00:55.323119,False
EPK_000025,EPK_000432,60.85,2024-01-10 05:15:19.695216,False
EPK_000354,EPK_000476,2683.75,2024-01-10 05:21:20.532886,False
EPK_000305,EPK_000081,5433.52,,False
EPK_000408,EPK_000427,9539.15,2024-01-10 06:15:47.706365,False
EPK_000407,EPK_000071,1455.03,2024-01-10 06:24:04.547360,False
EPK_000012,EPK_000309,62.18,2024-01-10 06:30:46.873978,False
EPK_000315,EPK_000478,1017.17,2024-01-10 07:19:39.636298,False
EPK_000390,EPK_000253,2111.57,2024-01-10 07:28:56.411656,False
EPK_000312,EPK_000161,242.81,2024-01-10 08:08:31.938912,False
EPK_000035,EPK_000326,736.96,2024-01-10 08:42:53.009675,False
EPK_000172,EPK_000419,161.49,2024-01-10 08:48:58.948882,False
EPK_000019,EPK_000401,437.44,2024-01-10 09:22:12.805472,False
EPK_000320,EPK_000037,4310.03,2024-01-10 09:29:36.597452,False
EPK_000263,EPK_000442,3041.92,2024-01-10 09:31:14.897185,False
EPK_000493,EPK_000392,135.26,,False
EPK_000399,EPK_000200,380.89,2024-01-10 11:17:04.187109,False
EPK_000141,EPK_000493,1194.69,2024-01-10 11:21:58.552064,False
EPK_000459,EPK_000199,1540.38,,False
EPK_000370,EPK_000254,405.72,,False
EPK_000470,EPK_000178,2241.02,2024-01-10 12:52:58.481156,False
EPK_000142,EPK_000034,1040.1,2024-01-10 13:06:48.779690,False
EPK_000091,EPK_000081,22.99,2024-01-10 13:27:22.852404,False
EPK_000353,EPK_000388,465.21,2024-01-10 13:31:47.642905,False
EPK_000321,EPK_000397,445.71,2024-01-10 14:25:19.649169,False
EPK_000287,EPK_000219,3033.31,2024-01-10 14:32:15.915653,False
EPK_000214,EPK_000157,3115.33,2024-01-10 14:36:51.650573,False
EPK_000446,EPK_000003,89.29,2024-01-10 14:58:40.082119,False
EPK_000341,EPK_000166,2116.9,2024-01-10 15:17:19.820421,False
EPK_000050,EPK_000467,981.47,,False
EPK_000152,EPK_000447,1325.62,,False
EPK_000185,EPK_000408,436.71,2024-01-10 17:11:00.402274,False
EPK_000062,EPK_000411,999.5,,False
EPK_000189,EPK_000203,6157.89,2024-01-10 18:35:08.487443,False
EPK_000124,EPK_000193,1297.61,,False
EPK_000149,EPK_000234,1029.02,2024-01-10 19:48:25.987905,False
EPK_000313,EPK_000205,534.43,2024-01-10 20:19:32.664286,False
EPK_000057,EPK_000149,5315.51,2024-01-10 21:09:47.618662,False
EPK_000341,EPK_000158,160.58,2024-01-10 21:50:11.879647,False
EPK_000304,EPK_000278,329.33,,False
EPK_000179,EPK_000303,147.33,2024-01-10 23:01:13.303347,False
EPK_000169,EPK_000403,1481.82,2024-01-10 23:54:34.405817,False
EPK_000325,EPK_000380,6435.74,2024-01-11 00:57:52.918868,False
EPK_000270,EPK_000165,669.68,2024-01-11 01:10:53.277706,False
EPK_000053,EPK_000310,220.5,2024-01-11 01:24:31.377740,False
EPK_000490,EPK_000067,12767.65,,False
EPK_000443,EPK_000462,2157.97,2024-01-11 01:41:35.316171,False
EPK_000100,EPK_000087,1662.85,2024-01-11 02:06:44.365904,False
EPK_000480,EPK_000216,824.45,2024-01-11 02:25:08.204137,False
EPK_000263,EPK_000000,2991.47,,False
EPK_000052,EPK_000134,1624.22,2024-01-11 04:02:50.937416,False
EPK_000059,EPK_000184,532.77,2024-01-11 04:07:57.371002,False
EPK_000491,EPK_000350,684.92,2024-01-11 04:41:45.921189,False
EPK_000107,EPK_000139,237.5,,False
EPK_000004,EPK_000105,196.99,,False
EPK_000102,EPK_000132,702.76,2024-01-11 06:31:40.498554,False
EPK_000195,EPK_000107,6193.91,2024-01-11 06:57:52.089975,False
EPK_000261,EPK_000177,232.47,2024-01-11 07:29:34.782827,False
EPK_000364,EPK_000297,3845.1,2024-01-11 07:49:37.841383,False
EPK_000479,EPK_000357,330.83,2024-01-11 07:58:55.285600,False
EPK_000371,EPK_000379,75.2,2024-01-11 08:20:02.716497,False
EPK_000349,EPK_000395,2489.66,,False
EPK_000046,EPK_000358,12621.44,2024-01-11 08:54:05.528980,False
EPK_000354,EPK_000145,303.81,,False
EPK_000310,EPK_000449,104.08,,False
EPK_000423,EPK_000073,2169.76,,False
EPK_000307,EPK_000462,274.58,2024-01-11 10:59:34.117160,False
EPK_000143,EPK_000477,2452.76,2024-01-11 11:55:08.638564,False
EPK_000268,EPK_000107,6168.55,2024-01-11 12:12:46.201610,False
EPK_000369,EPK_000121,1800.69,,False
EPK_000123,EPK_000016,3694.69,2024-01-11 13:15:51.055226,False
EPK_000105,EPK_000195,3732.82,,False
EPK_000157,EPK_000326,4841.21,,False
EPK_000146,EPK_000317,1173.58,2024-01-11 14:44:06.735804,False
EPK_000144,EPK_000296,3528.45,2024-01-11 14:48:12.947670,False
EPK_000119,EPK_000478,1403.33,2024-01-11 14:49:21.548901,False
EPK_000318,EPK_000498,1972.35,2024-01-11 16:42:40.094817,False
EPK_000274,EPK_000251,106677.65,,False
EPK_000091,EPK_000486,1575.61,2024-01-11 17:07:02.638534,False
EPK_000057,EPK_000118,115.97,2024-01-11 17:48:19.475734,False
EPK_000438,EPK_000161,815.56,,False
EPK_000345,EPK_000197,688.29,2024-01-11 18:55:16.528459,False
EPK_000228,EPK_000497,737.16,2024-01-11 18:59:59.510619,False
EPK_000473,EPK_000485,4583.25,2024-01-11 19:19:38.423942,False
EPK_000116,EPK_000044,5978.27,2024-01-11 19:24:52.159020,False
EPK_000317,EPK_000313,935.94,2024-01-11 19:26:16.682259,False
EPK_000278,EPK_000178,135.94,2024-01-11 19:52:17.833167,False
EPK_000126,EPK_000381,1272.38,2024-01-11 20:36:50.268048,False
EPK_000392,EPK_000417,485.37,2024-01-11 20:43:03.780603,False
EPK_000395,EPK_000043,1503.58,,False
EPK_000128,EPK_000270,914.66,2024-01-11 21:17:43.580285,False
EPK_000057,EPK_000077,6799.04,,True
EPK_000121,EPK_000325,1656.09,2024-01-11 21:45:01.871680,False
EPK_000000,EPK_000177,487.71,,False
EPK_000238,EPK_000356,137.24,2024-01-12 00:02:01.616471,False
EPK_000289,EPK_000497,1020.43,,False
EPK_000095,EPK_000415,1025.92,,False
EPK_000125,EPK_000450,739.75,,False
EPK_000117,EPK_000002,3508.65,2024-01-12 01:45:27.562662,False
EPK_000047,EPK_000213,137.8,2024-01-12 02:41:17.309011,False
EPK_000088,EPK_000341,349.39,2024-01-12 02:50:58.135388,False
EPK_000487,EPK_000073,1187.23,2024-01-12 03:07:11.350940,False
EPK_000236,EPK_000050,473.78,2024-01-12 03:11:38.297886,False
EPK_000372,EPK_000066,642.22,2024-01-12 03:18:06.846774,False
EPK_000384,EPK_000331,1001.87,2024-01-12 03:36:22.845934,False
EPK_000271,EPK_000092,3068.51,,False
EPK_000188,EPK_000175,943.07,,False
EPK_000486,EPK_000144,57.14,2024-01-12 05:09:30.010922,False
EPK_000191,EPK_000006,443.99,2024-01-12 05:18:06.297707,False
EPK_000446,EPK_000268,2306.94,,False
EPK_000068,EPK_000375,3442.7,2024-01-12 05:50:24.580809,False
EPK_000277,EPK_000321,3739.8,,False
EPK_000348,EPK_000003,5720.24,2024-01-12 07:02:44.274076,False
EPK_000246,EPK_000137,1309.83,2024-01-12 07:14:33.018474,False
EPK_000450,EPK_000230,1627.41,2024-01-12 07:20:35.763650,False
EPK_000075,EPK_000087,239.64,2024-01-12 07:29:14.954735,False
EPK_000153,EPK_000016,42.02,2024-01-12 08:09:28.139747,False
EPK_000143,EPK_000051,130.79,,False
EPK_000434,EPK_000133,382.7,2024-01-12 08:11:10.653026,False
EPK_000484,EPK_000210,142.66,2024-01-12 08:15:56.553163,False
EPK_000085,EPK_000324,706.7,2024-01-12 08:36:36.413998,False
EPK_000184,EPK_000479,548.32,2024-01-12 08:58:48.575565,False
EPK_000284,EPK_000457,4477.14,,False
EPK_000461,EPK_000392,256.29,2024-01-12 09:04:27.110064,False
EPK_000219,EPK_000218,1354.07,,False
EPK_000068,EPK_000204,584.26,,False
EPK_000046,EPK_000210,242.29,2024-01-12 10:32:15.888227,False
EPK_000496,EPK_000276,368.13,2024-01-12 10:47:33.037713,False
EPK_000093,EPK_000023,50.56,2024-01-12 11:37:15.135636,False
EPK_000237,EPK_000485,3369.5,2024-01-12 12:39:26.537149,False
EPK_000445,EPK_000003,8985.72,2024-01-12 13:00:58.861138,False
EPK_000499,EPK_000151,734.21,2024-01-12 13:04:09.223639,False
EPK_000452,EPK_000442,1145.5,2024-01-12 13:33:49.958491,False
EPK_000203,EPK_000482,703.6,2024-01-12 13:46:07.207416,False
EPK_000399,EPK_000258,320.49,,False
EPK_000217,EPK_000323,3156.93,2024-01-12 14:07:43.152864,False
EPK_000473,EPK_000356,1769.77,2024-01-12 14:29:06.510707,False
EPK_000431,EPK_000167,13.9,2024-01-12 14:50:46.503090,False
EPK_000340,EPK_000175,232.31,,False
EPK_000038,EPK_000309,50.42,2024-01-12 16:26:33.056566,False
EPK_000099,EPK_000290,11306.37,2024-01-12 16:30:28.510338,False
EPK_000288,EPK_000478,847.47,2024-01-12 16:47:38.856506,False
EPK_000253,EPK_000055,1573.49,2024-01-12 16:49:26.568663,False
EPK_000221,EPK_000107,645.52,2024-01-12 19:15:55.658898,False
EPK_000356,EPK_000472,5733.29,2024-01-12 19:27:52.698301,False
EPK_000022,EPK_000295,3988.05,2024-01-12 19:36:28.774920,False
EPK_000249,EPK_000460,793.76,,False
EPK_000009,EPK_000323,14428.92,2024-01-12 20:06:42.727705,False
EPK_000245,EPK_000301,1448.06,2024-01-12 20:22:39.800099,False
EPK_000324,EPK_000333,122.71,,False
EPK_000099,EPK_000140,1274.14,2024-01-12 20:29:16.618441,False
EPK_000289,EPK_000154,2383.11,,False
EPK_000179,EPK_000261,897.99,2024-01-12 21:15:35.670904,False
EPK_000222,EPK_000272,591.57,2024-01-12 21:57:25.323169,False
EPK_000393,EPK_000419,15468.21,2024-01-12 22:07:18.716268,False
EPK_000249,EPK_000231,185.16,2024-01-12 22:31:40.913092,False
EPK_000146,EPK_000240,17.36,,False
EPK_000441,EPK_000354,12438.86,2024-01-12 23:37:42.073379,False
EPK_000095,EPK_000336,174.33,,False
EPK_000256,EPK_000488,713.42,2024-01-13 00:21:26.488877,False
EPK_000324,EPK_000257,622.57,2024-01-13 00:39:04.732867,False
EPK_000492,EPK_000248,6957.83,2024-01-13 00:42:37.818914,False
EPK_000003,EPK_000076,9435.97,2024-01-13 00:54:44.891665,False
EPK_000015,EPK_000179,157.82,2024-01-13 01:02:24.120001,False
EPK_000279,EPK_000065,8394.77,2024-01-13 01:25:39.066031,False
EPK_000335,EPK_000307,8165.03,2024-01-13 01:33:06.805971,False
EPK_000246,EPK_000347,1128.94,2024-01-13 02:01:56.711393,False
EPK_000257,EPK_000170,4441.79,,False
EPK_000496,EPK_000473,5162.85,2024-01-13 02:09:43.552485,False
EPK_000475,EPK_000021,750.96,,False
EPK_000383,EPK_000366,865.8,2024-01-13 02:41:32.683108,False
EPK_000159,EPK_000106,2654.45,2024-01-13 02:50:09.307430,False
EPK_000474,EPK_000438,95.32,,False
EPK_000339,EPK_000322,645.03,2024-01-13 03:16:35.488515,False
EPK_000151,EPK_000226,181.17,,False
EPK_000395,EPK_000443,9277.68,,False
EPK_000177,EPK_000441,633.73,2024-01-13 04:42:57.541031,False
EPK_000162,EPK_000395,1659.98,2024-01-13 04:50:34.158282,False
EPK_000379,EPK_000215,790.28,2024-01-13 04:55:39.944013,False
EPK_000032,EPK_000068,716.78,2024-01-13 05:28:29.212761,False
EPK_000416,EPK_000083,1504.85,2024-01-13 05:54:18.746347,False
EPK_000444,EPK_000102,366.51,,False
EPK_000178,EPK_000038,814.26,2024-01-13 06:06:21.141698,False
EPK_000426,EPK_000012,805.32,2024-01-13 06:31:46.097338,False
EPK_000100,EPK_000296,581.25,,False
EPK_000267,EPK_000312,1971.57,,False
EPK_000322,EPK_000180,560.88,2024-01-13 06:53:28.278041,False
EPK_000064,EPK_000492,12291.61,2024-01-13 07:19:28.229551,False
EPK_000416,EPK_000267,2817.05,,False
EPK_000167,EPK_000012,144.9,,False
EPK_000329,EPK_000119,2505.68,2024-01-13 08:43:55.972443,False
EPK_000042,EPK_000457,389.86,,False
EPK_000043,EPK_000352,1344.17,2024-01-13 09:02:51.339965,False
EPK_000284,EPK_000056,366.21,2024-01-13 09:50:43.876633,False
EPK_000396,EPK_000039,40.79,2024-01-13 09:58:04.337506,False
EPK_000011,EPK_000373,1061.46,,False
EPK_000094,EPK_000335,127.53,,False
EPK_000301,EPK_000127,2058.17,2024-01-13 10:53:22.516514,False
EPK_000385,EPK_000172,1425.36,2024-01-13 11:21:16.234584,False
EPK_000252,EPK_000034,443.27,2024-01-13 11:52:31.850787,False
EPK_000498,EPK_000258,16954.79,2024-01-13 12:03:32.119888,False
EPK_000241,EPK_000375,170.9,2024-01-13 12:41:09.208415,False
EPK_000034,EPK_000004,429.87,2024-01-13 13:27:32.760877,False
EPK_000214,EPK_000217,204.17,2024-01-13 14:03:41.767413,False
EPK_000336,EPK_000010,23434.72,2024-01-13 14:07:38.769717,False
EPK_000089,EPK_000381,8336.23,2024-01-13 14:55:42.531671,False
EPK_000263,EPK_000326,129.91,2024-01-13 15:08:09.015035,False
EPK_000092,EPK_000116,317.87,2024-01-13 15:17:06.250567,False
EPK_000409,EPK_000183,334.46,,False
EPK_000457,EPK_000393,480.06,,False
EPK_000089,EPK_000361,229.48,,False
EPK_000417,EPK_000115,442.03,2024-01-13 17:16:47.887306,False
EPK_000114,EPK_000161,4950.82,,False
EPK_000104,EPK_000066,20340.48,2024-01-13 18:37:39.756583,False
EPK_000390,EPK_000199,108.14,2024-01-13 19:35:39.466423,False
EPK_000195,EPK_000030,230.06,,False
EPK_000313,EPK_000074,1510.72,2024-01-13 20:07:50.370947,False
EPK_000113,EPK_000236,102.47,2024-01-13 21:13:30.500272,False
EPK_000492,EPK_000326,1570.5,2024-01-13 21:17:07.408483,False
EPK_000074,EPK_000492,2465.51,2024-01-13 21:23:49.850981,False
EPK_000412,EPK_000065,3136.86,2024-01-13 21:34:42.935715,False
EPK_000375,EPK_000069,2364.25,,False
EPK_000419,EPK_000296,491.34,2024-01-13 22:11:18.894141,False
EPK_000216,EPK_000446,835.05,2024-01-13 22:40:00.741960,False
EPK_000276,EPK_000415,186.93,2024-01-13 23:12:41.019746,False
EPK_000248,EPK_000019,2200.65,2024-01-13 23:15:24.169107,False
EPK_000163,EPK_000440,12149.46,2024-01-13 23:48:44.091406,False
EPK_000393,EPK_000225,2193.6,2024-01-14 00:07:43.976928,True
EPK_000356,EPK_000433,386.64,,False
EPK_000456,EPK_000463,4876.52,2024-01-14 00:51:42.907928,False
EPK_000407,EPK_000408,38119.07,2024-01-14 01:55:12.680018,False
EPK_000191,EPK_000395,1579.28,2024-01-14 01:55:25.691325,False
EPK_000226,EPK_000198,2519.23,2024-01-14 02:08:42.405176,False
EPK_000176,EPK_000038,3030.71,2024-01-14 02:27:17.224206,False
EPK_000098,EPK_000144,98.82,2024-01-14 03:37:45.613222,False
EPK_000495,EPK_000044,591.89,2024-01-14 03:45:43.304494,False
EPK_000035,EPK_000394,507.35,2024-01-14 05:02:48.195945,False
EPK_000465,EPK_000325,3836.44,2024-01-14 05:37:39.923989,False
EPK_000496,EPK_000380,3221.34,2024-01-14 07:25:34.270994,False
EPK_000486,EPK_000406,914.97,,False
EPK_000095,EPK_000090,463.67,2024-01-14 08:22:57.721331,False
EPK_000151,EPK_000237,87.37,2024-01-14 08:47:19.818173,False
EPK_000150,EPK_000069,1071.57,,False
EPK_000189,EPK_000165,261.95,2024-01-14 08:56:59.732962,False
EPK_000223,EPK_000129,217.51,2024-01-14 09:18:53.870392,False
EPK_000036,EPK_000213,4400.19,2024-01-14 09:39:51.705457,False
EPK_000267,EPK_000339,3762.65,2024-01-14 09:46:32.245593,False
EPK_000368,EPK_000088,526.95,2024-01-14 09:52:16.528678,False
EPK_000182,EPK_000334,104.21,,False
EPK_000012,EPK_000251,317.76,2024-01-14 11:51:20.875327,False
EPK_000278,EPK_000368,4865.29,,False
EPK_000216,EPK_000348,2211.84,2024-01-14 12:40:21.165697,False
EPK_000354,EPK_000071,540.39,2024-01-14 14:06:34.901863,False
EPK_000360,EPK_000164,1197.67,2024-01-14 14:31:45.916859,False
EPK_000285,EPK_000048,48.8,2024-01-14 14:53:38.718474,False
EPK_000272,EPK_000051,43.56,2024-01-14 15:06:14.754014,False
EPK_000368,EPK_000288,21283.55,2024-01-14 15:18:22.300218,False
EPK_000061,EPK_000277,2344.41,2024-01-14 15:36:10.753365,False
EPK_000083,EPK_000113,1099.37,2024-01-14 16:07:25.304636,False
EPK_000367,EPK_000238,604.6,2024-01-14 16:21:34.656697,False
EPK_000216,EPK_000132,78.04,,False
EPK_000341,EPK_000486,4865.0,2024-01-14 16:54:51.123738,False
EPK_000396,EPK_000273,199.27,,False
EPK_000186,EPK_000165,3153.52,2024-01-14 18:08:53.865846,False
EPK_000018,EPK_000373,1336.76,2024-01-14 18:48:37.104262,False
EPK_000176,EPK_000372,1014.2,2024-01-14 18:53:07.278931,False
EPK_000099,EPK_000292,155.47,2024-01-14 19:05:42.715248,True
EPK_000395,EPK_000477,158.61,2024-01-14 19:53:37.124912,False
EPK_000444,EPK_000242,1968.25,2024-01-14 19:54:23.323850,False
EPK_000232,EPK_000478,1235.0,2024-01-14 20:41:41.697239,False
EPK_000402,EPK_000319,1177.03,2024-01-14 21:02:58.059228,False
EPK_000075,EPK_000137,1684.23,2024-01-14 21:10:53.029114,False
EPK_000264,EPK_000078,60.03,2024-01-14 21:44:10.682224,False
EPK_000454,EPK_000169,5027.69,,False
EPK_000283,EPK_000122,643.0,2024-01-14 21:52:59.612231,False
EPK_000205,EPK_000175,6338.94,2024-01-14 22:11:07.588896,False
EPK_000222,EPK_000299,53.92,,False
EPK_000383,EPK_000081,2574.83,,False
EPK_000051,EPK_000086,2538.6,,True
EPK_000338,EPK_000224,118.01,2024-01-14 22:32:44.926221,False
EPK_000366,EPK_000015,420.36,2024-01-14 23:27:43.726715,False
EPK_000143,EPK_000309,223.8,2024-01-15 00:18:03.204529,False
EPK_000372,EPK_000357,4003.08,2024-01-15 00:21:08.027184,False
EPK_000068,EPK_000162,1742.95,2024-01-15 01:48:41.268464,False
EPK_000098,EPK_000097,12067.52,2024-01-15 02:04:12.982039,False
EPK_000395,EPK_000155,1486.87,,False
EPK_000024,EPK_000001,3289.09,,False
